3.742709474265828e-8	1.5222540690503582e-22
4.619249001364192e-8	2.372670586156689e-22
3.283474857983289e-6	2.88487642037091e-21
6.00228932432538e-8	2.752057946597889e-22
3.034957460731601e-8	2.9867371775538506e-22
1.0950966819695636e-7	7.330865756835406e-22
1.454046857779101e-7	4.424625396172081e-22
8.304246189463849e-8	4.988831194262455e-22
2.1835823624593476e-7	1.5302253769680513e-21
5.693724761016125e-8	9.871537896856582e-22
3.5891434375142336e-8	3.2607024180969485e-22
2.17468295079992e-8	1.3207617173076763e-22
1.6458077770591495e-7	9.782280171485732e-22
1.2919655008485558e-6	6.522257161197109e-21
8.104315721137006e-6	2.4814944883753683e-20
4.547681331551242e-8	2.1440571587748895e-21
2.0783550177555197e-7	2.771577795043674e-21
