3.742709474265828e-8	3.75597890512678e-22
4.619249001364192e-8	5.854279421291863e-22
3.283474857983289e-6	7.118085738191146e-21
6.00228932432538e-8	6.790372122018116e-22
3.034957460731601e-8	7.369414910513898e-22
1.0950966819695636e-7	1.8088029914853308e-21
1.454046857779101e-7	1.091723122243189e-21
8.304246189463849e-8	1.2309341198593532e-21
2.1835823624593476e-7	3.775647149077544e-21
5.693724761016125e-8	2.4356832972621428e-21
3.5891434375142336e-8	8.045391204576159e-22
2.17468295079992e-8	3.258820751256959e-22
1.6458077770591495e-7	2.4136600266118202e-21
1.2919655008485558e-6	1.6092885418628502e-20
8.104315721137006e-6	6.122789316858724e-20
4.547681331551242e-8	5.290203273865014e-21
2.0783550177555197e-7	6.838535001319452e-21
